Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity consumption (kWh/a),CEPT heat consumption (kWh/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a)
2197,2645,25.2593464,12048.0,194.68,11.66,80.73,4.51,188.05,8.36,20.25,0.96,27.7,2.65,2.13,0.17,0.36,1.966998142,OD,30.753533,104.102208,6094.89,6094.889999999999,18.34729508196721,48.67,23.544999999999998,2.0671055425780422,1408746.8732033854,5250387.206855377,13956.494556360378,13860657.356355006,270597.1006587914,1928519.41,2204022.19
2198,2646,30.1674872,8486.08,222.89,15.77,104.99,3.81,165.2,4.0,29.77,0.25,36.56,3.56,3.29,0.09,0.24,1.158748552,OD,30.70466,104.16469,5869.37,5869.370000000001,18.96346994535519,55.7225,31.076,1.7931040030892005,2188078.8927312647,5508648.56583225,15906.43866969725,11547742.085568145,296992.4163221467,2995394.49,3423307.99
2199,2647,45.6223532,52425.43,236.24,13.32,101.22,1.02,128.7,4.05,24.6,0.25,30.6,9.87,2.84,0.16,0.48,2.15323883,OD,30.61737,104.01941,6236.92,6236.919999999999,17.959234972677596,59.06,26.01,2.2706651287966166,3190214.7544436418,6490110.869739526,22214.710319242025,32522477.083369937,440749.4148647789,4367279.32,4991176.37
2200,2653,24.5623516,15191.53,260.46,18.75,104.97,4.22,232.45,7.4,13.55,2.18,21.55,9.45,4.83,0.28,0.17,0.703322163,OD,30.798488,104.173688,6094.89,6094.889999999999,18.34729508196721,65.115,18.3175,3.5547973249624674,1781193.2674066208,6310959.3218431035,14776.834344875602,7068236.705323512,286502.3530436821,2438383.97,2786724.54
2201,2657,1.607642,770.8,125.42,11.25,60.35,4.55,104.7,5.21,18.62,0.43,24.29,7.94,2.1,0.22,0.37,3.240781291,OD,30.752034,103.770056,7318.71,7318.710000000001,15.003524590163932,31.355,20.6465,1.5186593369336208,67025.87959356126,186050.95856691603,740.154917154416,901369.4320830883,17232.095152039332,91755.81,104863.78
2202,2660,2.3910824,2966.03,241.66,12.93,56.5,3.63,158.67,5.73,29.32,1.24,36.47,8.86,3.37,0.17,0.58,2.53574083,OD,30.8240399,104.15801,6094.89,6094.889999999999,18.34729508196721,60.415,30.999499999999998,1.9489024016516396,93329.490394315,419358.30770593876,1243.489689660939,2035750.3657634186,24109.54293447595,127764.42,146016.49
2203,2662,5.0136276,4172.95,298.76,16.57,104.12,4.17,167.95,5.33,17.89,1.01,26.75,8.62,5.07,0.15,0.4,1.417484673,OD,30.8450299,104.0377,7318.71,7318.710000000001,15.003524590163932,74.69,22.7375,3.284881803188565,360630.2357748139,930739.1179159427,2658.7798757734427,3025405.701030369,61901.02469872096,493688.7,564215.66
2204,2670,12.0435952,9520.0,183.58,14.2,70.88,3.01,159.76,11.04,22.6,0.42,34.08,6.2,3.14,0.38,0.2,1.180776951,OD,30.4113299,104.54733,5869.37,5869.370000000001,18.96346994535519,45.895,28.967999999999996,1.5843344380005526,589733.4510637023,2126767.8587344717,6277.818761824472,3944523.20607929,117214.45648664761,807322.05,922653.77
2205,2674,2.898896,5652.0,265.55,14.97,105.18,4.67,106.1,5.44,39.38,0.68,48.87,8.86,5.02,0.15,0.52,2.075185569,OD,30.9211899,104.41976,6094.89,6094.889999999999,18.34729508196721,66.3875,41.5395,1.598177638151639,210640.41675877201,339972.591262304,1339.131451962304,2224932.1225792463,25963.904248209437,288358.5,329552.57
2206,2677,10.9434048,3231.71,86.88,15.46,32.27,2.37,61.85,4.81,17.84,1.4,20.37,10.61,1.55,0.37,0.18,2.520302436,OD,30.35735,103.3370599,8527.29,8527.29,11.701393442622951,21.72,17.3145,1.254439920298016,243964.8921242904,748148.9223619393,4519.9985755219395,3258753.6801648387,122611.22950517593,333978.4,381689.6
2207,2688,6.7957536,5710.24,151.07,18.94,30.04,5.46,140.09,5.03,13.71,1.14,25.59,9.22,0.91,0.24,0.21,1.589343828,OD,26.5898045,101.7726064,5949.21,5949.21,18.74532786885246,37.7675,21.7515,1.7363170356067397,141030.63328630562,1052302.6054369402,3394.5865040569406,2316484.2727563386,64243.18975559092,193065.43,220646.2
2208,2700,5.2734712,1237.91,145.71,15.55,31.65,3.57,101.34,7.3,12.9,0.46,14.0,6.98,1.42,0.2,0.18,1.382913337,OD,31.28551,104.508045,6871.81,6871.81,16.224562841530055,36.4275,11.9,3.061134453781513,115304.4840431145,590708.6970201188,2408.3094236851193,1574950.7988723025,52645.87456897551,157847.33,180396.95
2209,2703,11.934054,7950.99,145.94,10.93,74.31,4.37,66.31,2.19,14.99,0.82,21.08,4.33,2.28,0.08,0.19,1.407303163,OD,31.32742,104.18367,6871.81,6871.81,16.224562841530055,36.485,17.918,2.0362205603303942,612648.2027660199,874707.6264387517,4988.003101051252,3719460.079680025,109038.22533143862,838691.45,958504.51
2210,2706,1.8835584,195.9,84.83,21.14,26.02,6.28,177.69,6.59,5.96,0.83,8.33,3.84,1.87,0.36,0.22,3.454231434,OD,31.021391,104.766768,5890.55,5890.55,18.905601092896177,21.2075,7.0805,2.9951980792316926,33858.076835683205,369945.6831933927,1019.1494024733928,669586.707329468,19097.41639516873,46350.38,52971.87
2211,2713,3.8454536,579.88,125.3,10.61,56.04,5.24,66.27,5.97,9.8,0.28,21.13,8.03,2.08,0.33,0.26,2.266980556,OD,31.609309,105.139406,6015.63,6015.63,18.563852459016392,31.325,17.9605,1.7441051195679407,148874.9422198956,281682.8671209845,1607.0905526159845,1569614.7262265196,30754.05460389586,203803.98,232918.83
2212,2716,6.99384,5344.0,371.28,15.06,234.49,5.19,210.34,6.53,41.69,1.84,66.74,8.86,11.66,0.12,0.59,1.656279827,OD,31.45874,104.638283,6871.81,6871.81,16.224562841530055,92.82,56.72899999999999,1.6362001798022177,1132963.51159509,1626048.326351904,4036.606416851904,6058916.192777038,88240.60272983105,1550982.77,1772551.74
2213,2718,50.7746992,24817.88,275.06,17.25,122.31,3.72,195.7,4.34,27.75,0.34,38.62,4.3,4.76,0.11,0.31,1.202435902,OD,31.39573,104.79248,6015.63,6015.63,18.563852459016392,68.765,32.827,2.0947695494562404,4290275.97408692,10983330.98688657,28483.783091776568,24370290.524485935,545079.3168462743,5873220.14,6712251.59
2214,2724,0.73848,130.9,109.08,20.33,57.45,6.27,64.59,6.17,17.92,1.79,24.57,5.85,1.55,0.34,0.31,3.492957746,OD,32.645362,105.890166,7389.91,7389.91,14.808989071038251,27.27,20.8845,1.3057530704589528,29309.247943650003,52722.975099888004,307.253953599888,352307.2098319978,7222.998849736618,40123.22,45855.1
2215,2725,2.74396,1698.0,172.52,15.96,85.91,9.64,87.48,8.13,24.58,1.74,32.45,10.04,2.16,0.45,0.17,1.085845682,OD,32.2009,106.236964,6781.28,6781.280000000001,16.47191256830601,43.13,27.582500000000003,1.563672618508112,162853.613377015,265327.6051350721,1211.0848683850722,780827.5079677015,26125.65402774742,222940.23,254788.84
2216,2726,0.70228,82.36,83.33,24.1,35.04,4.91,82.58,9.68,16.26,1.0,23.96,14.11,1.92,0.48,0.6,10.13000169,OD,32.58183,105.23951,8246.91,8246.91,12.467459016393445,20.8325,20.366,1.022905823431209,17000.054036880003,64103.400108016016,306.157369858016,616099.1511671604,8031.874056113486,23272.41,26597.04
2217,2752,4.2716,1108.0,343.7,35.17,173.59,13.9,103.84,11.97,57.13,1.53,71.46,21.66,5.69,1.48,0.41,1.328882118,OD,31.27313,106.28944,6300.06,6300.06,17.786721311475407,85.925,60.74099999999999,1.414612864457286,512260.87250935007,490287.86452096,1962.5748970209604,2630476.675140419,39332.526295231466,701265.11,801445.85
2218,2759,1.4532852,889.5,206.93,22.32,82.77,3.91,115.01,11.49,22.37,0.95,31.47,6.88,3.47,0.65,0.16,0.866691945,OD,28.1641799,104.51185,6774.09,6774.09,16.49155737704918,51.7325,26.749499999999998,1.9339613824557471,83099.74859116336,184749.10398394972,685.6510972614498,394398.53683612903,14775.257358639166,113760.31,130011.78
2219,2772,3.632308,402.1,71.27,9.07,35.14,3.83,36.73,6.29,13.7,0.33,15.4,9.31,1.38,0.31,0.37,5.948553055,OD,30.34532,106.28687,5826.08,5826.08,19.08174863387978,17.8175,13.09,1.3611535523300229,88178.017069163,147468.57447696562,1399.4116324519655,2031097.1254090394,25935.990591042788,120712.26,137956.87
2220,2775,10.70072,6252.9,187.59,26.5,79.06,2.34,90.5,5.72,16.55,1.62,19.44,7.9,2.05,0.11,0.3,1.862312993,OD,31.1239,107.491,6301.64,6301.639999999999,17.78240437,46.8975,16.524,2.8381445170660857,584447.78110618,1070428.0129544002,4758.631799454401,4963601.634169088,95393.02220665434,800086.17,914384.2
2221,2779,2.6583108,790.49,119.31,14.5,57.46,6.57,136.25,11.04,20.63,1.2,22.26,9.14,2.1,0.27,0.27,2.576090068,OD,31.09436,107.83443,6437.7,6437.699999999999,17.410655737704918,29.8275,18.921,1.5764230220390043,105523.0368379707,400348.45163031004,1316.58511217781,1125815.6949005565,26962.52686641432,144456.91,165093.62
2222,2789,6.86352,6096.63,511.18,10.77,92.3,6.46,197.79,2.98,24.51,0.18,42.04,11.08,2.64,0.27,0.21,0.419655882,OD,31.90095,107.25835,7109.83,7109.83,15.574234972677596,127.795,35.734,3.5762858901886156,437647.55691539997,1500538.423095072,3866.1792820950723,2348338.8102819016,87442.4107465839,599122.4,684711.32
2223,2799,1.4044876,2221.37,255.32,21.53,111.97,5.71,116.35,4.81,25.18,1.43,30.56,8.22,2.9,0.13,0.54,2.309765174,OD,30.210438,103.880729,6028.98,6028.98,18.52737704918033,63.83,25.976,2.4572682476131815,108641.43448380903,180625.96627226842,664.7089517547683,1117003.3859351953,12748.417777376664,148725.88,169972.43
2224,2802,1.1105436,10050.0,616.56,30.34,311.53,6.9,321.93,12.29,14.29,2.21,19.07,6.46,3.13,0.23,0.4,0.682337689,OD,30.25149,104.05848,6236.92,6236.919999999999,17.959234972677596,154.14,16.2095,9.509238409574632,239007.42482347542,395178.17365093034,777.9478480834302,673922.7969855686,15434.820166936344,327191.82,373933.51
2225,2807,4.1735704,4897.8,185.03,16.13,84.29,2.24,117.43,3.59,29.98,0.44,38.0,7.14,2.82,0.16,0.34,2.013025459,OD,30.10662,104.66632,5881.14,5881.139999999999,18.931311475409835,46.2575,32.3,1.432120743034056,243029.8961545909,541729.7559460646,1980.2290487510645,2168583.534326421,37047.41083659532,332698.43,380226.78
2226,2811,0.8153688,271.02,171.5,11.5,87.0,1.0,180.0,1.0,34.0,0.26,36.2,11.1,3.7,0.24,0.05,0.3125,OD,32.79543,102.54073,11592.37,11592.37,3.326857923497268,42.875,30.770000000000003,1.3934026649333766,49005.99887319,162226.75489056,443.25889997556,98795.4644267112,16345.966901533084,67087.3,76671.2
2227,2818,1.2475244,265.1,144.21,10.72,32.82,7.07,101.77,7.74,25.74,2.15,28.6,9.9,1.32,0.23,0.25,1.872799461,OD,26.23244,105.872836,6610.7,6610.7,16.937978142076503,36.0525,24.310000000000002,1.4830316742081446,28285.478448821705,140334.58338752392,570.317258930024,492986.9417862005,11993.470737507158,38721.71,44253.39
2228,2820,1.8485892,734.44,216.17,20.64,72.92,7.34,97.0,7.03,32.37,1.35,34.99,11.31,3.12,0.28,0.29,1.483148366,OD,26.69209,106.71796,7112.03,7112.03,15.568224043715848,54.0425,29.741500000000002,1.8170737857875356,93124.2901468986,198201.999873816,835.352928701316,832260.2474732263,18899.246783986735,127483.51,145695.44
2229,2822,3.2423616,4296.0,165.57,23.96,66.9,6.03,98.74,6.3,17.66,0.52,26.26,8.4,2.19,0.16,0.18,1.271096674,OD,27.1398299,105.59886,7162.8,7162.799999999999,15.429508196721311,41.3925,22.321,1.854419604856413,149852.31928509602,353875.4680110106,1471.4161877310107,968162.5283194203,33527.35331386991,205141.97,234447.96
2230,2829,7.5714472,5128.0,223.13,11.76,133.04,5.85,129.61,5.31,19.88,1.08,34.44,7.17,3.09,0.21,0.25,1.182760089,OD,26.6941599,106.62231,7112.03,7112.03,15.568224043715848,55.7825,29.273999999999997,1.905530504884881,695884.2997051912,1084709.1291015015,3694.350371216501,2996685.19859313,83581.96514697112,952638.41,1088729.61
2231,2835,14.562174,6178.24,98.2,7.87,41.36,1.52,56.65,4.07,15.63,0.7,18.11,8.78,1.58,0.22,0.19,2.103398649,OD,26.59384,106.62551,7112.03,7112.03,15.568224043715848,24.55,15.3935,1.5948289862604348,416085.56562678603,911847.0906289141,5930.973400491414,4535450.620688829,134183.91929194616,569604.88,650977.0
2232,2842,3.6021172,1909.9,183.6,9.96,87.09,4.7,107.83,5.0,18.48,0.11,24.38,10.03,2.47,0.19,0.45,2.591568763,OD,26.656836,106.549847,7051.32,7051.32,15.734098360655738,45.9,20.723,2.2149302707136997,216721.51776818896,429332.0704731899,1670.86930315069,2417168.8728038133,37479.502802903145,296683.29,339066.62
2233,2844,3.2965892,1183.43,132.39,29.22,50.01,10.05,114.89,10.92,18.75,4.11,22.37,4.85,2.43,0.59,0.17,1.647765823,OD,26.603338,107.976123,6897.89,6897.889999999999,16.153306010928965,33.0975,19.0145,1.740645297010176,113893.14614716456,418642.145518024,1554.8734243455242,940082.4915489105,34118.680085498905,155915.27,178188.88
2234,2845,1.4062976,1760.14,493.81,24.86,167.35,11.85,291.1,6.94,39.97,1.45,97.01,14.17,5.6,0.31,0.44,0.93826634,OD,26.22998,109.13753,6186.65,6186.650000000001,18.09658469945355,123.4525,82.4585,1.497147049728045,162584.39383746398,452496.6075514624,937.2034434714625,929992.9203990293,18444.646634132714,222571.68,254367.64
2235,2849,24.8132176,7712.0,154.7,20.44,69.07,1.44,120.48,5.96,17.82,0.62,32.03,12.52,3.55,0.32,0.38,2.830329212,OD,26.57182,104.93458,7310.62,7310.62,15.025628415300549,38.675,27.2255,1.4205432407118326,1183991.1168330216,3304410.013170233,11856.750706840234,14262973.751755605,275740.6630161344,1620837.57,1852385.79
2236,2852,4.0140008,2212.5,184.43,13.64,80.83,6.44,161.93,4.36,21.99,0.92,29.32,8.45,1.62,0.18,0.5,2.927571872,OD,25.42709,106.757642,6090.36,6090.359999999999,18.35967213114754,46.1075,24.922,1.8500722253430704,224143.39070406606,718456.7958769649,2101.957434111965,2975060.5017404393,40723.75331795118,306843.54,350678.33
2237,2853,8.3175292,3164.77,93.49,10.33,39.03,2.42,105.64,4.04,11.93,0.17,13.41,4.87,1.21,0.12,0.25,3.006253006,OD,26.5018,106.70215,7112.03,7112.03,15.568224043715848,23.3725,11.3985,2.050489099442909,224268.76390185612,971222.2277670339,3838.0146202195338,3287567.7719511907,86832.26331754861,307015.17,350874.48
2238,2857,1.8817484,1258.9,171.2,20.97,67.9,4.67,109.78,11.26,25.21,0.91,32.67,10.53,2.04,0.48,0.13,0.865339812,OD,26.30892,105.74561,7304.18,7304.18,15.043224043715846,42.8,27.7695,1.5412592952699904,88268.8022633515,228339.3016193397,876.9191704618397,432629.49946843676,20375.672336367235,120836.54,138098.9
2239,2860,1.63805,951.0,207.48,22.18,90.73,6.58,95.2,8.18,19.88,2.08,24.11,9.42,2.43,0.6,0.15,0.809498111,OD,26.910129,109.264002,6406.12,6406.120000000001,17.496939890710383,51.87,20.493499999999997,2.5310464293556496,102672.46026656877,172369.32820240004,736.9539741399001,421240.024557798,15018.147015202028,140554.59,160633.81
2240,2878,71.3502,16609.24,208.46,14.26,137.93,4.77,140.28,5.57,17.89,1.24,22.6,11.15,3.07,0.2,0.31,1.596292482,OD,26.57642,106.74203,7112.03,7112.03,15.568224043715848,52.115,19.21,2.712909942738157,6798761.945799525,11063354.753939042,35655.53900018904,34158481.35490378,806680.3953488967,9307239.4,10636845.03
2241,2885,38.86432,13963.73,117.59,9.59,64.22,2.23,72.28,5.26,10.84,0.6,19.66,7.66,1.88,0.27,0.19,1.759259259,OD,27.64119,106.93085,6819.28,6819.28,16.368087431693986,29.3975,16.711,1.7591706061875414,1724238.26327896,3105025.018244864,16500.341612244865,12117885.434964897,357941.7649293117,2360414.8,2697616.91
2242,2895,4.004444,320.58,154.33,14.62,54.96,5.46,148.81,6.98,11.61,0.53,26.91,6.53,1.26,0.3,0.13,0.930498891,OD,23.61635,104.3425199,6410.58,6410.58,17.484754098360657,38.5825,22.8735,1.6867772750125694,152042.44769847603,658673.5558081577,2038.8802637331578,924109.8983466632,41578.60964362623,208140.17,237874.48
2243,2905,2.6363736,1574.0,139.64,15.52,57.48,1.73,92.9,9.36,16.78,1.16,23.14,7.98,2.31,0.4,0.23,1.85304544,OD,25.8572135,100.137419,7897.0,7897.000000000001,13.423497267759563,34.91,19.669,1.7748741674716557,104688.6543312372,270718.8862177297,1179.3944794627298,968610.5065640549,29627.98698177002,143314.68,163788.2
2244,2912,2.36748,1891.3,259.83,24.63,121.79,4.17,241.46,5.15,27.69,1.53,33.48,8.91,2.95,0.28,0.28,1.19047619,OD,23.52245,99.41248,5903.03,5903.030000000001,18.87150273224044,64.9575,28.457999999999995,2.282574320050601,199192.89943645502,631869.513069072,1447.865885319072,1040792.8192963816,27188.437035253333,272687.29,311642.62
2245,2913,9.9161936,964.99,183.57,13.0,56.22,3.89,81.94,4.07,19.24,2.15,22.71,6.56,1.93,0.26,0.24,1.40704696,OD,23.706473,103.050039,6062.32,6062.32,18.436284153005467,45.8925,19.3035,2.3774186028440436,385133.8954309907,898125.1196475386,4315.927172517539,3777544.7605499504,83232.6804847454,527233.25,602552.29
2246,2916,5.7197448,1651.1,140.84,15.98,63.96,6.71,103.63,5.95,16.47,0.48,26.38,9.97,1.64,0.28,0.29,2.322601313,OD,23.620664,102.811137,5860.27,5860.269999999999,18.988333333333337,35.21,22.423,1.5702626767158723,252732.45212134923,655176.0853867522,2626.593375921752,2575945.999403235,48965.634549324335,345980.85,395406.69
2247,2920,1.7261608,370.0,127.99,20.29,89.51,18.8,90.55,13.92,17.3,1.1,24.81,4.76,2.83,0.78,0.44,4.08542247,OD,24.931823,102.383202,6897.4,6897.4,16.15464480874317,31.9975,21.0885,1.5172961566730683,106740.3717105817,172768.9090987496,767.7225943337494,1133867.380128475,16844.98588783773,146123.4,166998.17
2248,2925,5.7722348,1851.59,74.35,9.16,43.66,3.23,83.36,3.95,9.2,0.18,15.19,6.78,0.99,0.14,0.19,2.914557447,OD,24.72212,102.69624,6570.09,6570.089999999999,17.048934426229508,18.5875,12.911499999999998,1.4396081013050381,174101.94545244068,531860.3086730355,2521.3692618955356,1801195.264073711,52697.3394450903,238338.76,272387.15
2249,2931,65.6097488,75918.12,332.67,12.73,165.89,1.04,205.13,4.86,32.51,0.33,41.05,7.54,2.95,0.06,0.22,0.68762893,OD,25.0853,102.72709,6897.4,6897.4,16.15464480874317,83.1675,34.8925,2.3835351436555134,7519076.198646892,14876249.086777378,37489.87919348737,23363427.69057975,822584.2128550138,10293321.46,11763795.96
2250,2932,1.8823276,2226.0,243.87,16.63,159.99,9.0,52.98,7.49,29.26,0.35,61.61,3.45,5.23,0.44,0.23,1.012145749,OD,26.07639,103.17706,7530.89,7530.89,14.423797814207653,60.9675,52.3685,1.164201762509906,208048.19511346635,110230.82319756431,759.0103241800643,689910.8875054013,18183.392106472762,284809.85,325496.97
2251,2934,12.9904424,2202.0,177.79,21.55,37.6,4.36,165.55,7.34,24.68,0.8,32.72,10.53,2.91,0.16,0.18,1.152073733,OD,24.66368,102.60201,6570.09,6570.089999999999,17.048934426229508,44.4475,27.811999999999998,1.5981410901769022,337433.106656776,2377108.544979969,6854.508088934968,3898105.7787008993,143261.1815137964,461932.74,527923.13
2252,2935,2.5541272,46.28,106.9,18.65,12.94,2.06,135.69,6.16,9.22,1.14,11.46,5.43,1.23,0.14,0.23,2.606232295,OD,22.54595,99.92844,5606.85,5606.85,19.68073770491803,26.725,9.741,2.743558156246792,22832.4598329182,383077.1529803612,1263.404982345361,940809.0421865071,22534.215298021085,31256.75,35721.99
2253,2937,5.6965768,2052.43,169.24,14.6,67.37,6.56,75.6,7.61,20.06,1.94,23.63,6.24,2.1,0.74,0.21,1.357992757,OD,26.80142,100.30042,8813.11,8813.11,10.920464480874315,42.31,20.0855,2.106494735007842,265128.4959134659,476027.05752846715,2439.459062463467,1933683.905986869,68391.73822099494,362950.55,414800.63
2254,2938,8.586278,9767.53,282.54,12.01,85.49,3.72,264.5,4.26,12.42,0.35,26.95,5.75,4.86,0.1,0.42,1.55250804,OD,26.850143,100.240563,8813.11,8813.11,10.920464480874315,70.635,22.9075,3.083487940630798,507102.98455075925,2510305.1007355405,5469.726806148041,5436353.605865461,153347.16192723066,694204.17,793376.19
2255,2942,1.4818108,1074.0,206.87,24.98,44.92,7.24,115.38,13.46,34.73,1.0,35.22,9.42,1.39,0.67,0.31,1.704326791,OD,25.02189,103.66663,7022.13,7022.13,15.813852459016394,51.7175,29.936999999999998,1.7275445101379565,45984.175847041406,188981.45001715535,699.7153261896553,708592.3781183931,15630.4387298432,62950.54,71943.47
2256,2945,2.0871472,1080.0,103.38,8.33,93.41,7.21,75.77,5.14,12.68,0.11,23.83,9.93,1.84,0.12,0.52,5.47080484,OD,21.95199,100.44213,4946.55,4946.55,21.484836065573774,25.845,20.255499999999998,1.2759497420453705,134685.9691185898,174801.94206385696,894.176358553857,1600507.2434490772,14070.401915959777,184379.83,210719.8
2257,2949,20.015342,25091.5,243.34,10.19,74.46,4.55,143.48,5.58,11.03,0.23,18.32,3.96,1.66,0.08,0.2,0.857816856,OD,25.488552,103.808464,7270.62,7270.62,15.134918032786883,60.835,15.572,3.9066914975597227,1029584.3938017555,3174316.815958654,10072.979723921155,6548229.469803923,232975.5378786932,1409460.8,1610812.34
2258,2952,4.94492,5230.96,225.07,17.41,89.16,7.0,219.64,7.59,23.81,0.56,35.04,9.16,3.14,0.17,0.3,1.444669171,OD,25.46776,103.84743,7270.62,7270.62,15.134918032786883,56.2675,29.784,1.8891854687080312,304582.70096178,1200512.2375817918,2904.8716328317914,2307851.8343866356,67186.08094885526,416961.81,476527.79
2259,2954,2.6950176,2859.2,145.16,17.8,65.58,8.62,106.9,8.1,19.43,3.4,24.64,8.85,2.16,0.47,0.52,4.082914573,OD,24.77132,99.16774,6796.47,6796.47,16.43040983606557,36.29,20.944,1.7327158135981666,122098.1045289192,318445.5596008896,1247.3339070208895,2068501.0424644179,26967.895024680445,167147.53,191025.75
2260,2957,2.0997448,1544.9,118.63,14.55,49.36,7.91,108.65,9.85,11.37,2.02,13.5,6.27,1.98,0.3,0.28,2.690238278,OD,23.47166,99.83139,6068.92,6068.92,18.41825136612022,29.6575,11.475,2.584531590413943,71600.74964660719,252169.25280725685,975.8856683422568,916926.0686302452,18840.44990130866,98018.63,112021.29
2261,2960,2.48332,1613.5,236.9,9.94,138.54,1.19,202.72,5.47,27.46,0.17,42.43,10.29,4.9,0.3,0.28,1.233697568,OD,25.331714,103.042086,7361.4,7361.4,14.88688524590164,59.225,36.0655,1.642151086218131,237675.14822246996,556448.7489263361,1412.371549176336,1089591.7032935268,33074.27202009583,325367.99,371849.13
