OID_,Capacity__10000_ton_,Actual_volume_in_2019__10000_ton_,Sludge_yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Electricity_consumption,Treatment_process,Latitude,Longitude
707,6,1684.750000000000000,9242.000000000000000,330.509999999999991,30.739999999999998,116.510000000000005,8.850000000000000,81.099999999999994,10.980000000000000,32.829999999999998,1.100000000000000,44.759999999999998,14.100000000000000,5.190000000000000,0.73,0.23,SBR,45.355870000000003,126.326409999999996
708,10,3313.690000000000055,21295.919999999998254,107.829999999999998,13.170000000000000,62.119999999999997,2.400000000000000,104.769999999999996,5.010000000000000,10.680000000000000,0.22,15.020000000000000,7.580000000000000,1.300000000000000,0.18,0.21,OD,46.728439899999998,131.141150000000010
709,2,662.429999999999950,4500.000000000000000,460.370000000000005,26.030000000000001,297.579999999999984,10.730000000000000,225.099999999999994,9.760000000000000,45.420000000000002,0.95,54.549999999999997,12.140000000000001,8.230000000000000,0.38,0.25,SBR,46.323165000000003,132.198408999999998
710,1.5,331.550000000000011,2052.300000000000182,141.629999999999995,22.070000000000000,76.090000000000003,8.480000000000000,142.099999999999994,12.949999999999999,30.590000000000000,0.89,52.869999999999997,14.580000000000000,3.540000000000000,0.46,0.25,CAS,47.287040400000002,131.865130700000009
711,2,732.000000000000000,5400.399999999999636,122.040000000000006,14.590000000000000,38.850000000000001,2.280000000000000,62.140000000000001,5.000000000000000,26.000000000000000,0.22,27.440000000000001,7.090000000000000,2.280000000000000,0.1,0.29,OD,44.387294999999988,131.003707999999989
712,10,3535.159999999999854,30619.659999999999854,429.959999999999980,16.710000000000001,197.150000000000006,1.650000000000000,306.350000000000023,5.740000000000000,19.070000000000000,0.27,34.899999999999999,6.640000000000000,7.030000000000000,0.05,0.49,OD,46.531401000000002,126.920429999999996
713,2,487.300000000000011,3566.000000000000000,207.729999999999990,23.980000000000000,92.340000000000003,5.090000000000000,118.980000000000004,6.010000000000000,19.180000000000000,1.510000000000000,32.460000000000001,8.550000000000001,2.010000000000000,0.11,0.29,OD,47.251437000000003,127.129339999999999
714,1,297.000000000000000,249.500000000000000,169.139999999999986,27.160000000000000,50.840000000000003,5.490000000000000,72.700000000000003,2.490000000000000,20.190000000000001,0.86,28.309999999999999,10.930000000000000,4.290000000000000,0.32,0.49,A2O,49.422649900000003,127.460999999999999
715,2,342.319999999999993,1431.420000000000073,109.079999999999998,9.510000000000000,48.909999999999997,2.850000000000000,131.539999999999992,5.460000000000000,17.859999999999999,0.53,22.530000000000001,9.630000000000001,1.410000000000000,0.17,0.59,CAS,46.399220000000000,123.419319999999999
716,3,1092.000000000000000,466.000000000000000,134.020000000000010,26.430000000000000,83.709999999999994,8.449999999999999,110.260000000000005,4.670000000000000,26.750000000000000,1.750000000000000,33.729999999999997,9.910000000000000,3.350000000000000,0.34,0.25,CAS,46.992119000000002,127.999560000000002
717,1,114.180000000000007,1051.900000000000091,533.549999999999955,36.430000000000000,174.430000000000007,7.240000000000000,1016.929999999999950,45.450000000000003,70.239999999999995,3.470000000000000,98.680000000000007,20.699999999999999,10.279999999999999,1.090000000000000,0.38,A2O,45.354509999999998,126.748869999999997
718,2,350.540000000000020,2581.369999999999891,259.459999999999980,9.779999999999999,117.769999999999996,4.380000000000000,179.039999999999992,5.120000000000000,17.760000000000002,0.62,26.039999999999999,5.670000000000000,7.060000000000000,0.14,0.57,OD,50.245229899999998,127.528520000000000
719,0.5,55.399999999999999,38.100000000000001,86.719999999999999,21.910000000000000,27.440000000000001,4.800000000000000,25.820000000000000,4.730000000000000,24.219999999999999,0.47,29.510000000000002,5.660000000000000,2.280000000000000,0.28,0.31,SBR,46.729462099999999,129.634889600000008
720,10,2358.000000000000000,14011.739999999999782,137.569999999999993,17.260000000000002,54.270000000000003,1.650000000000000,117.420000000000002,4.020000000000000,12.529999999999999,0.42,19.379999999999999,8.270000000000000,2.000000000000000,0.24,0.51,A2O,47.730044999999997,128.913918999999993
721,2,581.460000000000036,2864.480000000000018,303.680000000000007,17.930000000000000,141.389999999999986,4.830000000000000,193.419999999999987,7.000000000000000,16.930000000000000,0.19,29.800000000000001,8.190000000000000,4.370000000000000,0.12,0.9,OD,47.860234299999988,125.317682500000004
722,2,653.000000000000000,4801.100000000000364,148.020000000000010,28.910000000000000,99.859999999999999,5.360000000000000,114.079999999999998,6.670000000000000,26.930000000000000,0.89,30.320000000000000,10.760000000000000,0.65,0.14,0.87,AO,45.735169900000002,126.699259999999995
723,1,86.000000000000000,396.100000000000023,124.590000000000003,13.850000000000000,54.759999999999998,3.780000000000000,116.719999999999999,9.770000000000000,12.260000000000000,1.660000000000000,14.330000000000000,7.470000000000000,1.970000000000000,0.39,0.26,Other,46.176012000000000,129.425797999999986
724,5,1882.190000000000055,4674.079999999999927,168.789999999999992,14.240000000000000,67.969999999999999,2.670000000000000,117.329999999999998,2.880000000000000,19.600000000000001,0.46,30.180000000000000,10.640000000000001,3.390000000000000,0.34,0.33,CAS,46.051209900000003,125.962500000000006
725,2,756.779999999999973,4884.000000000000000,198.430000000000007,36.710000000000001,112.560000000000002,20.390000000000001,131.460000000000008,14.750000000000000,39.009999999999998,3.210000000000000,45.909999999999997,13.230000000000000,3.800000000000000,0.64,0.35,CAS,46.051209900000003,125.962500000000006
726,4,1598.000000000000000,17949.000000000000000,469.129999999999995,25.250000000000000,247.919999999999987,2.250000000000000,364.279999999999973,4.300000000000000,28.620000000000001,0.94,38.009999999999998,11.420000000000000,7.730000000000000,0.31,0.22,AO,45.852209999999999,130.896649999999994
727,20,5821.779999999999745,21442.490000000001601,108.280000000000001,16.140000000000001,48.630000000000003,4.420000000000000,90.549999999999997,5.530000000000000,11.050000000000001,2.710000000000000,16.079999999999998,7.310000000000000,1.560000000000000,0.32,0.13,OD,47.266590000000001,123.882790000000000
728,2,385.000000000000000,3028.099999999999909,537.110000000000014,35.210000000000001,121.230000000000004,8.800000000000001,170.860000000000014,9.039999999999999,40.770000000000003,0.95,61.979999999999997,8.260000000000000,9.250000000000000,0.44,0.39,CAS,46.804969000000000,126.387535999999997
729,1,247.090000000000003,967.200000000000045,268.250000000000000,21.649999999999999,190.000000000000000,7.310000000000000,221.610000000000014,6.070000000000000,29.199999999999999,0.71,30.390000000000001,9.970000000000001,2.660000000000000,0.21,0.35,CAS,46.730679899999998,129.904950000000014
730,4,36.500000000000000,0,206.870000000000005,36.180000000000000,71.900000000000006,9.460000000000001,41.689999999999998,7.550000000000000,16.289999999999999,0.82,32.100000000000001,10.680000000000000,2.560000000000000,0.32,1.960000000000000,CAS,32.314118000000001,118.842951999999997
731,2,648.809999999999945,1466.380000000000109,161.500000000000000,11.070000000000000,58.149999999999999,0.77,137.990000000000009,4.610000000000000,11.050000000000001,0.39,14.830000000000000,7.330000000000000,0.98,0.08,0.32,OD,31.963324000000000,118.547118999999995
732,3.5,860.909999999999968,3748.449999999999818,236.189999999999998,27.800000000000001,56.859999999999999,4.730000000000000,136.979999999999990,6.020000000000000,30.300000000000001,1.370000000000000,37.560000000000002,8.289999999999999,3.450000000000000,0.3,0.21,A2O,31.866429000000000,118.603559000000004
733,8,2484.230000000000018,3545.300000000000182,115.909999999999997,31.239999999999998,55.180000000000000,7.450000000000000,63.060000000000002,6.660000000000000,25.750000000000000,3.240000000000000,32.409999999999997,7.230000000000000,4.290000000000000,0.19,0.22,CAS,31.923369999999998,118.686030000000002
734,6,2037.400000000000091,14658.639999999999418,215.800000000000011,17.280000000000001,89.700000000000003,4.880000000000000,120.680000000000007,6.400000000000000,27.789999999999999,0.3,34.810000000000002,9.240000000000000,3.430000000000000,0.06,0.24,A2O,31.877510000000001,118.813749999999999
735,8,2493.119999999999891,5665.670000000000073,113.120000000000005,17.160000000000000,42.149999999999999,2.930000000000000,99.849999999999994,5.920000000000000,11.500000000000000,1.180000000000000,17.090000000000000,9.190000000000000,2.590000000000000,0.34,0.12,AO,31.952940000000002,118.800790000000006
736,12,3777.329999999999927,43858.739999999997963,272.149999999999977,25.260000000000002,120.879999999999995,5.210000000000000,208.270000000000010,4.210000000000000,37.539999999999999,0.49,48.090000000000003,9.760000000000000,4.160000000000000,0.21,0.49,A2O,31.952659900000000,118.840019999999996
737,2,574.370000000000005,2497.000000000000000,142.629999999999995,15.710000000000001,59.479999999999997,6.810000000000000,80.049999999999997,3.690000000000000,14.789999999999999,0.87,27.520000000000000,10.050000000000001,2.090000000000000,0.58,0.24,AO,31.368010000000002,118.935509999999994
738,4,1341.700000000000045,5652.510000000000218,144.520000000000010,14.270000000000000,68.230000000000004,3.600000000000000,80.709999999999994,5.080000000000000,23.760000000000002,1.580000000000000,26.289999999999999,7.340000000000000,2.610000000000000,0.19,0.25,A2O,31.333528000000001,118.885695999999996
739,1,219.000000000000000,977.100000000000023,318.470000000000027,22.309999999999999,141.120000000000005,7.930000000000000,146.729999999999990,8.930000000000000,33.820000000000000,2.110000000000000,42.890000000000001,11.070000000000000,3.410000000000000,0.26,0.45,A2O,31.967120000000001,118.533230000000003
740,8,2774.000000000000000,11379.600000000000364,151.629999999999995,14.310000000000000,54.609999999999999,1.370000000000000,128.469999999999999,3.670000000000000,20.260000000000002,0.32,24.730000000000000,8.869999999999999,2.340000000000000,0.13,0.3,A2O,32.051980000000000,118.631320000000002
741,15,4822.539999999999964,34510.230000000003201,180.090000000000003,21.320000000000000,65.719999999999999,2.120000000000000,167.060000000000002,4.840000000000000,27.820000000000000,0.33,31.190000000000001,5.790000000000000,2.880000000000000,0.25,0.38,A2O,32.002350000000000,118.861540000000005
742,64,25339.290000000000873,142831.149999999994179,205.860000000000014,21.690000000000001,82.810000000000002,2.640000000000000,131.990000000000009,3.630000000000000,21.550000000000001,0.91,25.969999999999999,9.020000000000000,2.570000000000000,0.09,0.29,A2O,32.095680000000002,118.788979999999995
743,10,3444.099999999999909,26798.540000000000873,243.689999999999998,19.350000000000001,84.489999999999995,2.840000000000000,131.590000000000003,4.080000000000000,33.049999999999997,0.43,37.829999999999998,7.270000000000000,2.990000000000000,0.05,0.29,A2O,32.145530000000001,118.852400000000003
744,9,1594.799999999999955,13568.209999999999127,231.580000000000013,12.170000000000000,125.019999999999996,3.250000000000000,159.270000000000010,4.040000000000000,17.649999999999999,0.22,24.899999999999999,5.660000000000000,3.640000000000000,0.09,0.43,OD,31.673919999999999,119.057149999999993
745,1.25,210.000000000000000,1365.000000000000000,417.259999999999991,36.829999999999998,104.599999999999994,9.910000000000000,100.920000000000002,6.150000000000000,31.239999999999998,2.750000000000000,30.949999999999999,4.950000000000000,3.440000000000000,0.68,0.94,OD,32.175857000000001,119.062021000000001
746,4,1241.000000000000000,6368.460000000000036,301.100000000000023,10.630000000000001,112.200000000000003,3.260000000000000,250.189999999999998,2.660000000000000,25.660000000000000,0.24,37.130000000000003,6.730000000000000,4.540000000000000,0.06,0.3,A2O,32.145449999999997,118.855440000000002
747,10,4128.750000000000000,36123.529999999998836,215.699999999999989,22.289999999999999,97.019999999999996,3.270000000000000,239.479999999999990,5.210000000000000,28.910000000000000,0.59,33.570000000000000,11.060000000000000,3.560000000000000,0.16,0.35,OD,32.200479999999999,119.200500000000005
748,2.5,891.210000000000036,4604.600000000000364,252.449999999999989,19.000000000000000,147.960000000000008,6.760000000000000,164.840000000000003,8.920000000000000,33.609999999999999,2.730000000000000,42.479999999999997,11.710000000000001,2.940000000000000,0.3,0.42,A2O,32.115661000000003,118.690681999999995
749,1.25,310.250000000000000,3854.730000000000018,185.180000000000007,25.600000000000001,50.340000000000003,2.200000000000000,98.359999999999999,5.800000000000000,32.039999999999999,0.54,49.210000000000001,11.150000000000000,6.400000000000000,0.23,0.53,SBR,32.224077000000001,118.908788999999999
750,4.42,803.000000000000000,15735.049999999999272,370.399999999999977,24.180000000000000,203.729999999999990,2.490000000000000,139.000000000000000,4.000000000000000,52.520000000000003,0.72,56.530000000000001,9.230000000000000,4.100000000000000,0.17,0.93,OD,32.251820000000002,118.831779999999995
751,0.5,182.500000000000000,1049.720000000000027,245.219999999999999,29.940000000000001,71.370000000000005,6.550000000000000,53.990000000000002,7.040000000000000,20.010000000000002,0.28,24.859999999999999,5.950000000000000,1.930000000000000,0.18,0.5,A2O,31.709270000000000,118.953550000000007
752,0.5,94.900000000000006,552.279999999999973,134.389999999999986,10.800000000000001,60.570000000000000,4.030000000000000,90.980000000000004,4.740000000000000,12.810000000000000,0.84,18.710000000000001,7.320000000000000,3.250000000000000,0.24,0.51,OD,31.750570000000000,118.970160000000007
753,0.5,33.590000000000003,137.800000000000011,106.870000000000005,17.510000000000002,34.229999999999997,2.740000000000000,63.780000000000001,3.940000000000000,17.120000000000001,0.24,23.219999999999999,8.060000000000000,2.320000000000000,0.15,1.190000000000000,OD,31.580238000000001,119.180458000000002
754,0.5,16.100000000000001,72.939999999999998,91.400000000000006,18.390000000000001,0,0,0,0,25.850000000000001,2.400000000000000,0,0,0,0,0.91,AO,31.692489999999999,119.112994000000000
755,10,3677.679999999999836,9804.129999999999200,175.909999999999997,25.340000000000000,59.880000000000003,2.270000000000000,53.149999999999999,2.450000000000000,22.559999999999999,0.33,24.930000000000000,9.270000000000000,2.060000000000000,0.12,0.37,A2O,31.939486700000000,120.329111999999995
